gender,age,counts_pictures,counts_profileVisits,counts_kisses,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,connectedToFacebook,isVIP,isVerified,lang_count,lang_fr,lang_en,lang_de,lang_it,lang_es,lang_pt,countDetails,crypt,flirtstar,freshman,hasBirthday,highlighted,distance,locked,mobile,online,isSystemProfile
F,20,2,44,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.920000017,FALSE,FALSE,TRUE,FALSE,FALSE,20,FALSE,TRUE,TRUE,FALSE
F,19,2,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,48.20000076,FALSE,FALSE,FALSE,FALSE
F,25,6,1476,77,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,4,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.959999979,FALSE,FALSE,TRUE,FALSE,FALSE,181,FALSE,TRUE,FALSE,FALSE
F,21,3,378,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.920000017,FALSE,FALSE,TRUE,FALSE,FALSE,175,FALSE,TRUE,TRUE,FALSE
F,21,3,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,29.70000076,FALSE,TRUE,TRUE,FALSE
F,25,1,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.769999981,FALSE,FALSE,TRUE,FALSE,FALSE,57.40000153,FALSE,TRUE,TRUE,FALSE
F,25,4,1087,29,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.310000002,FALSE,FALSE,FALSE,FALSE,FALSE,428,FALSE,FALSE,TRUE,FALSE
F,24,2,84,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.810000002,FALSE,FALSE,TRUE,FALSE,FALSE,187,FALSE,FALSE,TRUE,FALSE
F,21,3,299,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.189999998,FALSE,FALSE,TRUE,TRUE,FALSE,137,FALSE,FALSE,TRUE,FALSE
F,22,12,426,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,371,FALSE,TRUE,TRUE,FALSE
F,20,5,2026,29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.579999983,FALSE,FALSE,FALSE,FALSE,FALSE,186,FALSE,TRUE,TRUE,FALSE
F,19,4,1637,37,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.800000012,FALSE,FALSE,FALSE,FALSE,FALSE,172,FALSE,FALSE,TRUE,FALSE
F,20,4,1018,20,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.039999999,FALSE,FALSE,FALSE,FALSE,FALSE,187,FALSE,TRUE,TRUE,FALSE
F,22,1,663,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,394,FALSE,TRUE,TRUE,FALSE
F,25,4,945,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.800000012,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
F,19,1,18,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE,TRUE,13.39999962,FALSE,TRUE,TRUE,FALSE
F,20,3,942,26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.270000011,FALSE,FALSE,FALSE,FALSE,FALSE,53.20000076,FALSE,FALSE,FALSE,FALSE
F,20,1,39,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,0.600000024,FALSE,TRUE,FALSE,FALSE
F,25,1,45,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,0.200000003,FALSE,TRUE,TRUE,FALSE
F,24,6,2147,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.310000002,FALSE,FALSE,FALSE,FALSE,FALSE,165,FALSE,FALSE,TRUE,FALSE
F,22,4,2811,151,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.270000011,FALSE,FALSE,FALSE,FALSE,FALSE,429,FALSE,TRUE,TRUE,FALSE
F,25,1,416,7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.649999976,FALSE,FALSE,FALSE,FALSE,FALSE,190,FALSE,TRUE,TRUE,FALSE
F,24,5,3123,177,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.959999979,FALSE,FALSE,FALSE,FALSE,FALSE,491,FALSE,TRUE,TRUE,FALSE
F,24,4,1127,19,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,173,FALSE,TRUE,TRUE,FALSE
F,24,6,731,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.959999979,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE
F,23,3,79,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.689999998,FALSE,FALSE,FALSE,FALSE,FALSE,130,FALSE,TRUE,FALSE,FALSE
F,22,5,1030,54,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.959999979,FALSE,FALSE,FALSE,FALSE,FALSE,113,FALSE,TRUE,TRUE,FALSE
F,22,3,345,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.150000006,FALSE,FALSE,FALSE,FALSE,FALSE,44,FALSE,TRUE,FALSE,FALSE
F,22,1,939,19,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.200000003,FALSE,FALSE,FALSE,FALSE,FALSE,188,FALSE,TRUE,TRUE,FALSE
F,20,2,1002,26,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.189999998,FALSE,FALSE,FALSE,FALSE,FALSE,172,FALSE,TRUE,FALSE,FALSE
F,25,8,695,27,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.810000002,FALSE,FALSE,FALSE,FALSE,FALSE,92.40000153,FALSE,TRUE,FALSE,FALSE
F,24,3,253,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.800000012,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
F,19,1,1599,236,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.600000024,FALSE,TRUE,FALSE,FALSE
F,20,2,483,16,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.419999987,FALSE,FALSE,FALSE,FALSE,FALSE,46.20000076,FALSE,TRUE,FALSE,FALSE
F,23,6,564,22,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.730000019,FALSE,FALSE,FALSE,FALSE,FALSE,173,FALSE,FALSE,TRUE,FALSE
F,22,2,604,29,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.579999983,FALSE,FALSE,FALSE,FALSE,FALSE,34.40000153,FALSE,TRUE,FALSE,FALSE
F,25,17,887,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.810000002,FALSE,FALSE,FALSE,FALSE,FALSE,145,FALSE,TRUE,FALSE,FALSE
F,21,5,1096,84,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.310000002,FALSE,FALSE,FALSE,FALSE,FALSE,77,FALSE,FALSE,FALSE,FALSE
F,19,14,757,57,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.879999995,FALSE,FALSE,FALSE,FALSE,FALSE,27.60000038,FALSE,TRUE,TRUE,FALSE
F,23,5,652,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.649999976,FALSE,FALSE,FALSE,FALSE,FALSE,160,FALSE,FALSE,TRUE,FALSE
F,24,5,1215,36,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.850000024,FALSE,FALSE,FALSE,FALSE,FALSE,351,FALSE,TRUE,TRUE,FALSE
F,21,4,797,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.349999994,FALSE,FALSE,FALSE,FALSE,FALSE,24,FALSE,FALSE,TRUE,FALSE
F,22,9,670,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.920000017,FALSE,FALSE,FALSE,FALSE,FALSE,76.69999695,FALSE,TRUE,FALSE,FALSE
F,25,5,3997,216,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.959999979,FALSE,FALSE,FALSE,FALSE,FALSE,135,FALSE,TRUE,TRUE,FALSE
F,24,2,217,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.270000011,FALSE,FALSE,TRUE,FALSE,FALSE,160,FALSE,TRUE,FALSE,FALSE
F,22,3,444,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.730000019,FALSE,FALSE,FALSE,FALSE,FALSE,137,FALSE,TRUE,FALSE,FALSE
F,19,3,164,7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.769999981,FALSE,FALSE,TRUE,FALSE,FALSE,172,FALSE,TRUE,FALSE,FALSE
F,24,2,296,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.730000019,FALSE,FALSE,FALSE,FALSE,FALSE,136,FALSE,TRUE,FALSE,FALSE
F,20,4,435,15,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.810000002,FALSE,TRUE,TRUE,FALSE,TRUE,138,FALSE,TRUE,TRUE,FALSE
F,19,2,216,22,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.419999987,FALSE,FALSE,TRUE,FALSE,FALSE,138,FALSE,TRUE,TRUE,FALSE
F,23,2,952,24,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.649999976,FALSE,FALSE,FALSE,FALSE,FALSE,65.59999847,FALSE,TRUE,FALSE,FALSE
F,24,4,1042,63,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,91.40000153,FALSE,TRUE,FALSE,FALSE
F,23,9,2455,79,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.730000019,FALSE,FALSE,FALSE,FALSE,FALSE,331,FALSE,FALSE,TRUE,FALSE
F,25,2,5580,327,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,2.400000095,FALSE,TRUE,FALSE,FALSE
F,24,1,49,6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,140,FALSE,FALSE,FALSE,FALSE
F,21,8,1172,96,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.540000021,FALSE,FALSE,FALSE,FALSE,FALSE,182,FALSE,TRUE,TRUE,FALSE
F,24,8,1112,69,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.850000024,FALSE,FALSE,FALSE,FALSE,FALSE,138,FALSE,FALSE,TRUE,FALSE
F,25,5,409,27,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.460000008,FALSE,FALSE,FALSE,FALSE,FALSE,0.699999988,FALSE,TRUE,FALSE,FALSE
F,24,3,873,42,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,49,FALSE,TRUE,TRUE,FALSE
F,25,3,391,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.769999981,FALSE,FALSE,FALSE,FALSE,FALSE,183,FALSE,TRUE,FALSE,FALSE
F,23,2,1451,162,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,2.299999952,FALSE,TRUE,TRUE,FALSE
F,23,3,480,27,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.730000019,FALSE,FALSE,FALSE,FALSE,FALSE,498,FALSE,FALSE,TRUE,FALSE
F,20,5,467,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.920000017,FALSE,FALSE,FALSE,FALSE,FALSE,57.09999847,FALSE,TRUE,FALSE,FALSE
F,21,3,846,40,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.579999983,FALSE,FALSE,FALSE,FALSE,FALSE,168,FALSE,FALSE,FALSE,FALSE
F,23,3,1589,117,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.419999987,FALSE,FALSE,FALSE,FALSE,FALSE,136,FALSE,TRUE,FALSE,FALSE
F,23,3,957,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.540000021,FALSE,FALSE,FALSE,FALSE,FALSE,213,FALSE,TRUE,FALSE,FALSE
F,22,1,198,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.460000008,FALSE,TRUE,FALSE,FALSE,TRUE,59,FALSE,FALSE,FALSE,FALSE
F,24,5,554,33,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.810000002,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE
F,20,4,1115,54,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.460000008,FALSE,FALSE,FALSE,FALSE,FALSE,183,FALSE,TRUE,TRUE,FALSE
F,25,4,273,8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.379999995,FALSE,FALSE,TRUE,FALSE,FALSE,309,FALSE,TRUE,TRUE,FALSE
F,21,1,144,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,76.90000153,FALSE,TRUE,FALSE,FALSE
F,24,3,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.600000024,FALSE,FALSE,TRUE,FALSE,FALSE,403,FALSE,TRUE,FALSE,FALSE
F,24,4,1029,38,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.579999983,FALSE,FALSE,FALSE,FALSE,FALSE,186,FALSE,FALSE,TRUE,FALSE
F,22,1,1243,21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.230000004,FALSE,FALSE,FALSE,FALSE,FALSE,174,FALSE,FALSE,TRUE,FALSE
F,20,6,1342,37,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.540000021,FALSE,FALSE,FALSE,FALSE,FALSE,145,FALSE,TRUE,FALSE,FALSE
F,20,7,674,22,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.959999979,FALSE,FALSE,FALSE,FALSE,FALSE,191,FALSE,TRUE,FALSE,FALSE
F,23,4,825,24,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.079999998,FALSE,FALSE,FALSE,FALSE,FALSE,172,FALSE,TRUE,TRUE,FALSE
F,24,2,478,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.419999987,FALSE,FALSE,TRUE,FALSE,FALSE,360,FALSE,TRUE,TRUE,FALSE
F,25,3,353,17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.299999952,FALSE,TRUE,FALSE,FALSE
F,25,2,227,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,162,FALSE,FALSE,TRUE,FALSE
F,24,3,1197,36,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.649999976,FALSE,FALSE,FALSE,FALSE,FALSE,492,FALSE,TRUE,TRUE,FALSE
F,23,3,302,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.579999983,FALSE,FALSE,TRUE,FALSE,FALSE,1.5,FALSE,TRUE,FALSE,FALSE
F,21,2,169,5,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.879999995,FALSE,FALSE,FALSE,FALSE,FALSE,174,FALSE,FALSE,FALSE,FALSE
F,25,4,2128,49,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.649999976,FALSE,FALSE,FALSE,FALSE,FALSE,329,FALSE,TRUE,TRUE,FALSE
F,23,2,610,6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.620000005,FALSE,FALSE,FALSE,FALSE,FALSE,317,FALSE,FALSE,TRUE,FALSE
F,25,5,603,14,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.920000017,FALSE,FALSE,FALSE,FALSE,FALSE,433,FALSE,TRUE,TRUE,FALSE
F,20,7,562,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.730000019,FALSE,FALSE,FALSE,FALSE,FALSE,0.100000001,FALSE,FALSE,FALSE,FALSE
F,23,2,299,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.419999987,FALSE,FALSE,FALSE,FALSE,FALSE,418,FALSE,TRUE,TRUE,FALSE
F,22,2,221,7,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,4.699999809,FALSE,TRUE,FALSE,FALSE
F,23,2,614,5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.400000006,FALSE,FALSE,FALSE,FALSE,FALSE,316,FALSE,TRUE,TRUE,FALSE
F,22,2,2045,29,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.300000012,FALSE,FALSE,TRUE,FALSE,FALSE,315,FALSE,FALSE,TRUE,FALSE
F,25,1,1150,13,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.689999998,FALSE,FALSE,FALSE,FALSE,FALSE,402,FALSE,TRUE,TRUE,FALSE
F,22,4,716,26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.620000005,FALSE,FALSE,FALSE,FALSE,FALSE,376,FALSE,TRUE,TRUE,FALSE
F,25,1,450,14,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE
F,24,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,50.5,FALSE,FALSE,TRUE,FALSE
F,19,7,872,32,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.379999995,FALSE,FALSE,FALSE,FALSE,FALSE,171,FALSE,FALSE,TRUE,FALSE
F,20,4,994,122,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.270000011,FALSE,FALSE,TRUE,FALSE,FALSE,152,FALSE,TRUE,TRUE,FALSE
F,24,4,370,15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.419999987,FALSE,FALSE,FALSE,FALSE,FALSE,193,FALSE,FALSE,FALSE,FALSE
F,23,6,318,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.850000024,FALSE,FALSE,FALSE,FALSE,FALSE,147,FALSE,FALSE,FALSE,FALSE
F,19,1,278,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.039999999,FALSE,FALSE,FALSE,FALSE,FALSE,23.39999962,FALSE,FALSE,TRUE,FALSE
F,25,1,283,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.230000004,FALSE,FALSE,FALSE,FALSE,FALSE,28.89999962,FALSE,TRUE,FALSE,FALSE
F,20,1,285,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.540000021,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE
F,20,1,515,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,50.70000076,FALSE,TRUE,TRUE,FALSE
F,20,2,695,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.600000024,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
F,25,3,354,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.959999979,FALSE,FALSE,FALSE,FALSE,FALSE,73.80000305,FALSE,TRUE,TRUE,FALSE
F,22,4,2142,100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.540000021,FALSE,FALSE,FALSE,FALSE,FALSE,119,FALSE,TRUE,TRUE,FALSE
F,24,3,783,31,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.379999995,FALSE,FALSE,FALSE,FALSE,FALSE,5.300000191,FALSE,FALSE,FALSE,FALSE
F,19,2,720,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.920000017,FALSE,FALSE,FALSE,FALSE,FALSE,205,FALSE,TRUE,TRUE,FALSE
F,20,0,597,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,200,FALSE,TRUE,FALSE,FALSE
F,25,1,252,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.899999976,FALSE,TRUE,FALSE,FALSE
